Model,LH_day_city,LH_day_non-city,LH_night_city,LH_night_non-city,LH_URB_day_city,LH_URB_day_non-city,LH_URB_night_city,LH_URB_night_non-city,LNET_URB_day_city,LNET_URB_day_non-city,LNET_URB_night_city,LNET_URB_night_non-city,LWDNB_day_city,LWDNB_day_non-city,LWDNB_night_city,LWDNB_night_non-city,PBLH_day_city,PBLH_day_non-city,PBLH_night_city,PBLH_night_non-city,PSFC_day_city,PSFC_day_non-city,PSFC_night_city,PSFC_night_non-city,Q2_day_city,Q2_day_non-city,Q2_night_city,Q2_night_non-city,QC_URB_day_city,QC_URB_day_non-city,QC_URB_night_city,QC_URB_night_non-city,RB_URB_day_city,RB_URB_day_non-city,RB_URB_night_city,RB_URB_night_non-city,RG_URB_day_city,RG_URB_day_non-city,RG_URB_night_city,RG_URB_night_non-city,RH_day_city,RH_day_non-city,RH_night_city,RH_night_non-city,RR_URB_day_city,RR_URB_day_non-city,RR_URB_night_city,RR_URB_night_non-city,SH_URB_day_city,SH_URB_day_non-city,SH_URB_night_city,SH_URB_night_non-city,SNET_URB_day_city,SNET_URB_day_non-city,SNET_URB_night_city,SNET_URB_night_non-city,SWDNB_day_city,SWDNB_day_non-city,SWDNB_night_city,SWDNB_night_non-city,SWDOWN_day_city,SWDOWN_day_non-city,SWDOWN_night_city,SWDOWN_night_non-city,T2_day_city,T2_day_non-city,T2_night_city,T2_night_non-city,TB_URB_day_city,TB_URB_day_non-city,TB_URB_night_city,TB_URB_night_non-city,TC_URB_day_city,TC_URB_day_non-city,TC_URB_night_city,TC_URB_night_non-city,TG_URB_day_city,TG_URB_day_non-city,TG_URB_night_city,TG_URB_night_non-city,TR_URB_day_city,TR_URB_day_non-city,TR_URB_night_city,TR_URB_night_non-city,TS_URB_day_city,TS_URB_day_non-city,TS_URB_night_city,TS_URB_night_non-city,UC_URB_day_city,UC_URB_day_non-city,UC_URB_night_city,UC_URB_night_non-city,WS_day_city,WS_day_non-city,WS_night_city,WS_night_non-city
Model_67,81.57959466418995,30.996325928450208,-0.28858087461476334,8.004996112369335,0.0,0.0,0.0,0.0,-182.75361268450982,0.0,-108.32025237979383,0.0,325.07421776772736,320.4367963952087,319.7006242771766,312.90817877388884,827.3266318849944,987.1128404727352,436.17514981586174,467.80094596773006,95981.08437409141,93236.1292570529,95965.95943498627,93214.64764756376,0.009942618721692779,0.007600942824035221,0.009627395496850268,0.007310278934124505,0.009685010017525442,0.009999997999999998,0.009634621451946374,0.009999998497528102,-0.0010410903584283638,0.0,-0.0011404041850428038,0.0,-0.0028681672842271037,0.0,-0.0010904882800952995,0.0,61.63888840397351,45.20748264894114,72.40950893474398,53.851733210591036,-0.003689007287837183,0.0,-0.0017392518910030689,0.0,169.8115523954127,0.0,38.04837355306089,0.0,450.8588395976007,0.0,0.0,0.0,569.9541701986756,594.2084177620089,0.0,0.0,569.9541701986756,594.2084051914799,0.0,0.0,287.28904273623,296.4535052182896,283.95555999030853,291.7175630740094,301.1410294298175,307.14761108419214,294.2574446826038,307.14761965909935,296.84584724923275,307.14761108419214,290.1726178533355,307.14761965909935,306.7298460377968,307.14761108419214,291.28588600710714,307.14761965909935,298.89208867226614,307.14761108419214,283.6892023744145,307.14761965909935,290.57024848812796,307.14761108419214,286.3256473267647,307.14761965909935,0.48924188390405426,0.0,0.3354111444467776,0.0,2.4462146943627845,4.753993147947463,1.6400473132191893,3.697932622478294
Model_68,81.54118223655307,30.97746061035,-0.29767893109029225,7.9911917624340205,0.0,0.0,0.0,0.0,-184.95493202656215,0.0,-108.59944785810316,0.0,325.0712850686481,320.43590862680475,319.7232662397028,312.90963960056087,828.9074320077533,986.2927968118651,437.71740322888064,467.57571974444744,95981.13416281699,93236.14690599404,95965.99465837506,93214.67255862459,0.009939500629139073,0.007600195747381756,0.00962576157777419,0.007309580527906634,0.009682129234210952,0.009999997999999998,0.0096340464117267,0.009999998497528102,-0.0010706181261670167,0.0,-0.0011738809717299304,0.0,-0.00298982836605718,0.0,-0.0011326891616782425,0.0,61.626644300113064,45.20218341658263,72.4244350117913,53.84830214942077,-0.0036964544561460186,0.0,-0.001741555881263124,0.0,169.45651231303503,0.0,37.92591621321273,0.0,453.29508834165625,0.0,0.0,0.0,569.8246728202229,594.2048019836683,0.0,0.0,569.8246728202229,594.204793020882,0.0,0.0,287.2876495945727,296.45426475563863,283.9490932111129,291.71702057677646,301.37541625262475,307.14761108419214,294.25555286221936,307.14761965909935,296.9740156081409,307.14761108419214,290.070373374253,307.14761965909935,307.12625798255533,307.14761108419214,291.1775806541754,307.14761965909935,298.941583152964,307.14761108419214,283.7119424471006,307.14761965909935,290.57199912453564,307.14761108419214,286.3241332159587,307.14761965909935,0.5072878232418027,0.0,0.34725910787594894,0.0,2.4027415003715067,4.750703336261898,1.607765777863027,3.69424097275008
Model_69,81.46494425650137,31.017234833632582,-0.4183582400533032,8.010386311919472,0.0,0.0,0.0,0.0,-195.60919759451036,0.0,-106.91573161940353,0.0,325.08887535131646,320.45224921563323,319.7433532111129,312.9156128366579,827.6253187885641,986.7697400068868,428.4332498578582,467.27296647686745,95981.32609756097,93236.20287342893,95966.65439379745,93214.75640898246,0.009933582830851235,0.007595987892227661,0.009617612324794056,0.007308489049273188,0.009678112077111937,0.009999997999999998,0.009642397995283476,0.009999998497528102,-0.0012168179000807623,0.0,-0.0013427272897980939,0.0,-0.0036841090585850427,0.0,-0.0013636692904700372,0.0,61.701340317073175,45.18895837312148,73.03522581489258,53.859029783973234,-0.0036839945034404776,0.0,-0.0017348030539977386,0.0,171.52072303182038,0.0,34.842616600549185,0.0,464.90072831101014,0.0,0.0,0.0,569.0549995235019,594.0206236350444,0.0,0.0,569.0549966289776,594.0206144673734,0.0,0.0,287.26831985301243,296.4523802284969,283.81042785979645,291.71310909708046,302.3660417105476,307.14761108419214,293.9343028848328,307.14761965909935,297.3345812324342,307.14761108419214,289.20332055241477,307.14761965909935,309.0120894815054,307.14761108419214,290.2881654078501,307.14761965909935,298.8584845259247,307.14761108419214,283.6601888031013,307.14761965909935,290.5765319754483,307.14761108419214,286.1428322064287,307.14761965909935,0.615389672781457,0.0,0.4183102307527055,0.0,2.421781725091262,4.754508130590058,1.6044027574059119,3.695285603748432
Model_7,82.15066509885317,31.153704570947195,-0.7163469600466807,8.146797430251125,0.0,0.0,0.0,0.0,-186.7646158085529,0.0,-96.91293254950274,0.0,325.298774450008,320.5161421002534,319.34246178807945,313.0373416085791,800.5376701776773,989.9510120316304,378.75451367468906,471.0999851683597,95981.25014052656,93236.10011658509,95967.74783136812,93214.71694807782,0.009903593115005653,0.007597131232090415,0.009605500257438216,0.007312846627225324,0.009649817022774995,0.009999997999999998,0.009657967256501372,0.009999998497528102,-0.0012348006029235987,0.0,-0.0013694528198610887,0.0,-0.0039024594753513165,0.0,-0.0014340719961977064,0.0,61.67052414117267,45.21601740462897,74.47417069552576,53.902899447376846,-0.0035591951433047975,0.0,-0.0016919914827329995,0.0,185.67898208043934,0.0,26.86831320384429,0.0,455.8781909831901,0.0,0.0,0.0,568.8827087029559,593.9543826873602,0.0,0.0,568.88270859958,593.9543826873602,0.0,0.0,287.2624711145211,296.4440501645473,283.5173847326765,291.7108409538333,302.05593968987233,307.14761108419214,293.14836953157806,307.14761965909935,296.73375121628175,307.14761108419214,288.3233165417542,307.14761965909935,309.04358394928124,307.14761108419214,289.420610221289,307.14761965909935,298.04324664189954,307.14761108419214,283.2390017105476,307.14761965909935,290.6203279793248,307.14761108419214,285.5762982167663,307.14761965909935,0.7496356485511225,0.0,0.5105637784638991,0.0,3.139659765159102,4.808210349157587,2.075266234566306,3.74236186380943
Model_70,82.13889025052495,31.13472731165605,-0.5830082233416249,8.126622980401653,0.0,0.0,0.0,0.0,-181.24305002206265,0.0,-99.29826340698413,0.0,325.18617586819573,320.47913323019407,319.2841771119367,313.0119218078068,800.4191132821837,989.7663004572397,387.20442414634147,470.8205145384558,95981.20890502342,93236.08563723345,95967.19854789211,93214.69635184594,0.00991054307375222,0.0076019517450549735,0.009612944554546924,0.00731247506486214,0.00965566244729446,0.009999997999999998,0.009648493205556453,0.009999998497528102,-0.0011395228539428201,0.0,-0.001263641028318527,0.0,-0.0034178926909384593,0.0,-0.001274620372750767,0.0,61.62967615344855,45.24011317300834,73.85083021385883,53.88862082327767,-0.0035609096225650136,0.0,-0.0016953444977548054,0.0,183.3229497302536,0.0,30.040518518817635,0.0,450.59008074323407,0.0,0.0,0.0,569.0439846486836,594.0201268504809,0.0,0.0,569.0439847779033,594.020135240426,0.0,0.0,287.2733469536424,296.4424971530118,283.65627537231467,291.712861467152,301.46624114521074,307.14761108419214,293.4876171830076,307.14761965909935,296.4311897367146,307.14761108419214,288.94351726538525,307.14761965909935,307.90167659828785,307.14761108419214,290.12724037635274,307.14761965909935,298.04037368276533,307.14761108419214,283.25654107090935,307.14761965909935,290.5996585398159,307.14761108419214,285.7801033532547,307.14761965909935,0.612606146142788,0.0,0.4202331842497173,0.0,3.1645430204651914,4.8107864677669285,2.1155033800516883,3.740927566084561
Model_71,82.30440024656758,31.173321947733477,-0.6424864883658536,8.173694578126275,0.0,0.0,0.0,0.0,-177.72037363417633,0.0,-96.91586995282776,0.0,325.2626355984493,320.4868761812234,319.2264032579551,313.03686230464615,793.7179385268938,990.2884814506726,375.98376758358904,471.47359675234276,95981.19991633017,93236.04125447031,95967.44537118397,93214.67441077797,0.009903795122338879,0.007600330846284773,0.00960765528606041,0.007312214197933935,0.009649060534033275,0.009999997999999998,0.009649627105895654,0.009999998497528102,-0.0011230977908900017,0.0,-0.0012445164309594573,0.0,-0.0033524139570344047,0.0,-0.0012534939036456146,0.0,61.63602565530609,45.23498967602135,74.16669901405265,53.89106554003001,-0.003550824571022452,0.0,-0.0016897033623162656,0.0,186.31195643353257,0.0,28.18107838572121,0.0,446.43726910967996,0.0,0.0,0.0,569.3235642917138,593.9643326563692,0.0,0.0,569.3235643304797,593.9643267179084,0.0,0.0,287.2695736827653,296.4418656258455,283.5877764997577,291.712113063925,301.2718276142788,307.14761108419214,293.38845269100307,307.14761965909935,296.3026961750928,307.14761108419214,288.9184015021806,307.14761965909935,307.6312583023744,307.14761108419214,290.0982872605395,307.14761965909935,297.98016703278955,307.14761108419214,283.19970543046355,307.14761965909935,290.5994585737361,307.14761108419214,285.6406569859474,307.14761965909935,0.630817704976579,0.0,0.433016343719916,0.0,3.319692604716524,4.821699039712718,2.2181039050072684,3.7516330680178074
Model_72,81.94237908253916,31.056474664387437,-0.4489206119258602,8.070928829824139,0.0,0.0,0.0,0.0,-175.77995876828635,0.0,-102.62325790964901,0.0,325.10716691810694,320.46156620040824,319.51087963010826,312.94777805519345,814.249497186238,988.1307061376884,410.3825555467614,469.4957448203262,95981.01055564529,93236.07986526305,95966.51122112745,93214.6805628797,0.009927209084073655,0.007602623638512433,0.00961647522879987,0.007312846111346139,0.009671167122694235,0.009999997999999998,0.009639619538491358,0.009999998497528102,-0.0010066897048828945,0.0,-0.0011027686496010338,0.0,-0.0027577236996527213,0.0,-0.0010521307971038604,0.0,61.61414367565821,45.230159220085106,73.10569614311098,53.87958024807536,-0.003620319722096592,0.0,-0.0017163284361007914,0.0,177.60640627846874,0.0,33.987338566790505,0.0,443.32295229014727,0.0,0.0,0.0,570.0746437183008,594.153279025752,0.0,0.0,570.0746437183008,594.1532794660206,0.0,0.0,287.28821176062024,296.4488440275967,283.804647023098,291.71524928302625,300.6689653965434,307.14761108419214,293.96831453723144,307.14761965909935,296.43387696656436,307.14761108419214,289.9703621418188,307.14761965909935,306.138509374899,307.14761108419214,291.1232568066548,307.14761965909935,298.43360189630107,307.14761108419214,283.4686502745921,307.14761965909935,290.61295298982395,307.14761108419214,286.06916611371344,307.14761965909935,0.5133691332547246,0.0,0.3531143356533678,0.0,2.806250341915684,4.781448890572349,1.886085549087385,3.7209451489977123
Model_73,81.30538959005007,30.971649515901316,-0.23407780350185756,7.979823382127554,0.0,0.0,0.0,0.0,-194.185045583293,0.0,-111.33324383762326,0.0,325.05206756420614,320.4308515623386,319.8716303876595,312.8852333824434,834.4922656824423,985.6344619876036,447.4279845420772,466.9576472959146,95981.27190017767,93236.2111523231,95966.05431917298,93214.70608099467,0.009948538425892425,0.007597096398322553,0.00963017124215797,0.007306505954155496,0.009690639049168148,0.009999997999999998,0.009634205256178323,0.009999998497528102,-0.0011553709386431918,0.0,-0.0012715685473429171,0.0,-0.0033621310287352607,0.0,-0.0012566095921789694,0.0,61.69061211193668,45.18579437383477,72.27156481327734,53.83439877600413,-0.0037265832057987404,0.0,-0.0017493451414634148,0.0,166.01376900339204,0.0,39.00594255674366,0.0,463.84769548906894,0.0,0.0,0.0,569.4689091810693,594.1861035681433,0.0,0.0,569.4689091810693,594.1860954460486,0.0,0.0,287.2790837360685,296.45459377106033,283.9829638103698,291.7146027355683,302.08111306412536,307.14761108419214,294.27579811823614,307.14761965909935,297.32056411888226,307.14761108419214,289.77348897108703,307.14761965909935,308.32001975125183,307.14761108419214,290.8703534501696,307.14761965909935,299.14031233403324,307.14761108419214,283.80133453238574,307.14761965909935,290.5398831917299,307.14761108419214,286.3838638911323,307.14761965909935,0.5279259295105799,0.0,0.35945667520594415,0.0,2.239044277798417,4.7390070513441716,1.4884098318979162,3.6845822450082393
Model_74,82.20613728751414,31.108778444105567,-0.5669977662461638,8.114195661210616,0.0,0.0,0.0,0.0,-169.26698877349764,0.0,-98.3725404751855,0.0,325.23754001776774,320.4781762439432,319.3898342271038,313.00416082052294,805.0899535131642,989.563472836412,392.246253876595,470.50561472489363,95980.91677854951,93236.0127471776,95966.86799370052,93214.65340804782,0.009912869085737361,0.007602273359586295,0.00960804295948958,0.007313944983552648,0.00965764661909223,0.009999997999999998,0.009643536914359555,0.009999998497528102,-0.0009458758640058149,0.0,-0.0010338308707187854,0.0,-0.0025254798080762398,0.0,-0.0009720726535293167,0.0,61.57958150508803,45.2309233840913,73.63841602972056,53.89140699835207,-0.003583581285204329,0.0,-0.0017036967323049586,0.0,182.78809089484736,0.0,30.829985343078665,0.0,435.3095719928451,0.0,0.0,0.0,570.0026483508318,594.1208818043633,0.0,0.0,570.0026483605233,594.1208818014118,0.0,0.0,287.2884392424487,296.44765380377305,283.6882478258763,291.7147551083454,300.0641233047973,307.14761108419214,293.8009922920368,307.14761965909935,296.0759095251171,307.14761108419214,290.0171683427556,307.14761965909935,305.2041669116459,307.14761108419214,291.1735000726862,307.14761965909935,298.20232273623003,307.14761108419214,283.3436071022452,307.14761965909935,290.6342889210144,307.14761108419214,285.85386425779353,307.14761965909935,0.5170190274802132,0.0,0.3554115318139235,0.0,3.0442870349055076,4.799586918237942,2.042337560305282,3.736722616909757
Model_75,81.2811559452431,30.9993552583073,-0.47383971585818124,8.023752430534717,0.0,0.0,0.0,0.0,-208.38433230359234,0.0,-107.22090202784669,0.0,325.0537343660152,320.4306414275525,319.6218368001938,312.9146175049807,822.9977327443063,986.6209492525273,420.71659713131965,467.94696501069933,95981.82295751898,93236.27133482549,95967.129273623,93214.76975453181,0.00993381336859958,0.00759480911153553,0.009623451158908093,0.0073064989117027825,0.009678591341140366,0.009999997999999998,0.009653504097464063,0.009999998497528102,-0.0013077151924196413,0.0,-0.0014573912948715876,0.0,-0.00422922055530609,0.0,-0.0015320950166596672,0.0,61.80385889145534,45.19892607718228,73.40158059441123,53.864535633839196,-0.0036572935876272006,0.0,-0.0017255335805039574,0.0,170.22623592795995,0.0,33.409243320659016,0.0,478.30242875772973,0.0,0.0,0.0,567.9051508205459,594.0136207848586,0.0,0.0,567.9051508205459,594.0136284012593,0.0,0.0,287.2414589420126,296.44708417664856,283.74431255370695,291.7089460252847,302.9574276255855,307.14761108419214,293.6052358068163,307.14761965909935,297.3158334824746,307.14761108419214,288.43752837506054,307.14761965909935,310.29425376514297,307.14761108419214,289.5260043207882,307.14761965909935,298.67369181715395,307.14761108419214,283.563223928283,307.14761965909935,290.5074414537231,307.14761108419214,286.0372777273461,307.14761965909935,0.6359240961718625,0.0,0.4306142915538685,0.0,2.5209921934743984,4.758320710273754,1.6615533878937168,3.7002879680743788
Model_76,81.82196423614926,31.019586206458914,-0.30280979004038117,8.03759257651499,0.0,0.0,0.0,0.0,-177.17295137894774,0.0,-106.49047178960575,0.0,325.0299531868842,320.4458363145338,319.5159742965596,312.92247579801756,817.47909765466,987.6142866045208,424.08757070747856,468.4544545431291,95981.22122387336,93236.15334190914,95966.04531804232,93214.66101901272,0.00993845488522048,0.00760528924124505,0.009629862075076724,0.007311386428464964,0.00968049576052334,0.009999997999999998,0.009635314527911484,0.009999998497528102,-0.0009757471127426911,0.0,-0.0010692950855806817,0.0,-0.002632433317622355,0.0,-0.0010060842332983364,0.0,61.616704461476346,45.240227927515555,72.49888187804878,53.86148387957793,-0.00363829211192053,0.0,-0.0017237158347924407,0.0,172.84203132773382,0.0,37.482538538039094,0.0,445.50365278166953,0.0,0.0,0.0,570.2528891196899,594.1704621725655,0.0,0.0,570.252880723631,594.1704483690386,0.0,0.0,287.29071155548377,296.4482096367169,283.94741372314655,291.7161917495142,300.5229762574705,307.14761108419214,294.1089045485382,307.14761965909935,296.35961682280725,307.14761108419214,290.1980506347924,307.14761965909935,305.8253653335487,307.14761108419214,291.3602424761751,307.14761965909935,298.5450938975933,307.14761108419214,283.53022849943466,307.14761965909935,290.5621565950574,307.14761108419214,286.26528642707154,307.14761965909935,0.4434143022435794,0.0,0.3058087942416411,0.0,2.724116046260701,4.773871834741866,1.8398224592149897,3.7130879024989545
Model_77,81.44942779534807,31.063609376368156,-0.6386387937170085,8.062457161927835,0.0,0.0,0.0,0.0,-208.25706381226985,0.0,-103.10092841980197,0.0,325.07164146664513,320.4648226162776,319.55297570020997,312.94021419460364,818.4487981069294,987.7620487537203,405.16611544500086,468.6833820060506,95981.76595913422,93236.2462842069,95967.68634792439,93214.82067926801,0.009921577356242934,0.007592222992901591,0.009606326767081248,0.007306606661608088,0.00966809921902762,0.009999997999999998,0.00965706402422872,0.009999998497528102,-0.0013414655013083508,0.0,-0.0014925741725730901,0.0,-0.004445777792925214,0.0,-0.0015993565034566305,0.0,61.81122661767081,45.188401985193195,74.08627768777257,53.87547366751113,-0.003630553828202229,0.0,-0.0017151605484412855,0.0,174.89237375868197,0.0,29.64739109394281,0.0,477.319282036179,0.0,0.0,0.0,568.0404079615571,593.9629931367292,0.0,0.0,568.0404079615571,593.9629931367292,0.0,0.0,287.2336829349055,296.4464626310353,283.5810321870457,291.70679893745233,303.0412559279599,307.14761108419214,293.2679191762236,307.14761965909935,297.3238562526248,307.14761108419214,288.01146648199,307.14761965909935,310.59634999353904,307.14761108419214,289.05463168954935,307.14761965909935,298.49432022451947,307.14761108419214,283.46610451784846,307.14761965909935,290.54258335810044,307.14761108419214,285.8041038345986,307.14761965909935,0.7309754388224843,0.0,0.49355576468098855,0.0,2.6392851992085284,4.770691890651057,1.7292819609578423,3.7087683405809577
Model_78,81.13787500064609,30.970136536365196,-0.32326592429655954,7.968467374688001,0.0,0.0,0.0,0.0,-204.79219533906328,0.0,-111.00776474286977,0.0,325.05418133257956,320.41935246304445,319.89299815700207,312.88257411515855,835.6219287191084,985.8789951750007,444.0629700403812,467.1522462744423,95981.5127740268,93236.25917738643,95966.44140785011,93214.744993851,0.009942399947019868,0.007593386439356076,0.009624940542755613,0.0073047795186978876,0.00968562655661444,0.009999997999999998,0.009640083307478597,0.009999998497528102,-0.0012590840790082378,0.0,-0.0013924786983685994,0.0,-0.0038779638493942822,0.0,-0.0014242136728202226,0.0,61.73518361815538,45.16945405086455,72.64867824777903,53.83216266554345,-0.003729997666176708,0.0,-0.001749144446228396,0.0,165.5903934000969,0.0,37.07418393958973,0.0,474.6258897227891,0.0,0.0,0.0,568.5846229559037,594.0920417396759,0.0,0.0,568.5846184590534,594.0920417396759,0.0,0.0,287.261793316104,296.4551881294734,283.89343116136325,291.7134073898714,302.80330908092395,307.14761108419214,294.066539179454,307.14761965909935,297.59639969794864,307.14761108419214,289.1627392682927,307.14761965909935,309.6698571183977,307.14761108419214,290.23316452754,307.14761965909935,299.16216397997096,307.14761108419214,283.80327307058633,307.14761965909935,290.5234397334841,307.14761108419214,286.28602064286866,307.14761965909935,0.588462103863673,0.0,0.39789457838798253,0.0,2.1854737462445484,4.7355348216715445,1.4397041859554192,3.679657070125685
Model_79,81.7741973348409,31.16740624175419,-0.9166659181973832,8.139865038546375,0.0,0.0,0.0,0.0,-213.27605221827912,0.0,-95.34018596597018,0.0,325.30304660959456,320.482985734068,319.4737488386367,313.0239819888334,802.1104815474076,989.4369406112108,369.06142763850755,470.5923870430677,95981.92825456307,93236.23221806822,95968.9837231465,93214.89036205328,0.009896527104991115,0.0075845989233293155,0.009590966960426425,0.0073055712703298335,0.009643464732547246,0.009999997999999998,0.00966854280371507,0.009999998497528102,-0.0014120485240510419,0.0,-0.0015701635141980293,0.0,-0.005033997841301889,0.0,-0.0017682870626877726,0.0,61.84792683572928,45.16897107484566,75.48865381230819,53.89842708052735,-0.0035553023014052655,0.0,-0.0016838575864319173,0.0,183.10751890001615,0.0,22.011006410499114,0.0,481.0161297871817,0.0,0.0,0.0,567.5677709562267,593.9430307258282,0.0,0.0,567.5677709481505,593.943056830558,0.0,0.0,287.2095786431918,296.44084118921705,283.2826293991278,291.7009539574981,303.14761769019543,307.14761108419214,292.29973357454367,307.14761965909935,297.1015781343886,307.14761108419214,286.80204101437573,307.14761965909935,311.3143260539493,307.14761108419214,287.75451795671137,307.14761965909935,298.01602513487325,307.14761108419214,283.1954115296398,307.14761965909935,290.54494148925863,307.14761108419214,285.2378618639961,307.14761965909935,0.9467410002503635,0.0,0.6357670898950089,0.0,3.034392886028105,4.801199745133679,1.9607057026393155,3.733669812293086
Model_8,82.47501468001938,31.171758227783656,-0.6584578299290906,8.184844485610842,0.0,0.0,0.0,0.0,-168.21285191788328,0.0,-94.91902881367258,0.0,325.23767025359393,320.5087057429225,319.22536028105316,313.05346104213294,789.367664834437,990.6595079054038,370.79996508157006,471.8894672585286,95981.03090211596,93236.00573866739,95967.39534937812,93214.63942745407,0.009900241882733,0.007602601245160735,0.009604135753836214,0.00731206850745997,0.009645102952802456,0.009999997999999998,0.009646484496236472,0.009999998497528102,-0.000982029792639315,0.0,-0.0010781868266725892,0.0,-0.002706365825553222,0.0,-0.0010344540318882249,0.0,61.608208762235506,45.2477044260275,74.19270646422225,53.88416121029589,-0.0035569599991762233,0.0,-0.0016904635453561625,0.0,187.8212689581651,0.0,27.580217260701016,0.0,434.5461786028939,0.0,0.0,0.0,570.1238151413341,594.0531737831124,0.0,0.0,570.1238151413341,594.0531738876454,0.0,0.0,287.27534814246485,296.44137176525567,283.57869832498784,291.7136583756795,300.19240404781135,307.14761108419214,293.5417422791148,307.14761965909935,295.91742758197387,307.14761108419214,289.6027987627201,307.14761965909935,305.6472879421741,307.14761108419214,290.78890478274917,307.14761965909935,298.01668565013733,307.14761108419214,283.20549337102244,307.14761965909935,290.604512136973,307.14761108419214,285.59597990308515,307.14761965909935,0.558351871621709,0.0,0.3845181441318042,0.0,3.4025796351639475,4.826535703861574,2.2815568212405104,3.758522235228866
Model_80,82.16255088499435,31.2169545456133,-0.9958343487724115,8.205551902310056,0.0,0.0,0.0,0.0,-204.18047682353935,0.0,-91.01196098103179,0.0,325.4936218333064,320.5192441195858,319.3423800032305,313.07169441031067,788.6542932934905,990.5490005647243,349.8604911759005,472.0954723516246,95981.72026506219,93236.14587431439,95969.28011048297,93214.86168930319,0.009878853365772896,0.007584979956214182,0.009582404109029238,0.0073063286196866474,0.009625444221692779,0.009999997999999998,0.00966327731387498,0.009999998497528102,-0.001403549126441609,0.0,-0.001552572064722985,0.0,-0.005022213439089001,0.0,-0.0017687765787756421,0.0,61.791059928929094,45.17713607206631,75.92732842707156,53.89967295105393,-0.003535398378953319,0.0,-0.0016746055053949282,0.0,189.84328603618155,0.0,18.920835843644,0.0,471.5241728581251,0.0,0.0,0.0,567.6167694766598,593.9591978795779,0.0,0.0,567.6167694766598,593.959198551049,0.0,0.0,287.2143333920207,296.43789255823106,283.1919095235018,291.7018765117938,302.85229257632045,307.14761108419214,291.9257326037797,307.14761965909935,296.95329417380066,307.14761108419214,286.57119659667256,307.14761965909935,310.97870414634144,307.14761108419214,287.4655608625424,307.14761965909935,297.9035149103537,307.14761108419214,283.09530697948634,307.14761965909935,290.570997648199,307.14761108419214,284.9792207914715,307.14761965909935,1.0763815523663383,0.0,0.7234048477693424,0.0,3.348406121224358,4.82468879531692,2.156944021095138,3.754154737806528
Model_81,81.43221648602811,31.11580367425044,-0.831051978032951,8.088344749766339,0.0,0.0,0.0,0.0,-221.28043020574066,0.0,-99.83759591760126,0.0,325.0949252560168,320.4224663853703,319.45281376191247,312.9768940654746,810.1348885963496,988.0311710903412,385.7350304393475,469.30141900435353,95982.22543692458,93236.32583191087,95968.63059667258,93214.91881176674,0.009911553981747699,0.007586451283001698,0.009598724100306898,0.007305365940728534,0.009658422461153287,0.009999997999999998,0.009669846460991761,0.009999998497528102,-0.001416037261831691,0.0,-0.001582840146389921,0.0,-0.005018495821175901,0.0,-0.0017625582919237603,0.0,61.91098432757227,45.178765432151906,75.01061421385883,53.89656782947586,-0.0035917562985785818,0.0,-0.0016987398965433694,0.0,176.20734225165563,0.0,25.086457297212082,0.0,489.0297351087931,0.0,0.0,0.0,567.4204245663059,594.117879469464,0.0,0.0,567.420424501696,594.117879469464,0.0,0.0,287.20122499434666,296.4413604272327,283.38306929413665,291.70099062006545,303.38704750928764,307.14761108419214,292.65280508157,307.14761965909935,297.2187672136973,307.14761108419214,287.05464599903087,307.14761965909935,311.5646301114521,307.14761108419214,288.050467465676,307.14761965909935,298.23411275399775,307.14761108419214,283.3139115522533,307.14761965909935,290.48866171216287,307.14761108419214,285.4822955661444,307.14761965909935,0.8287116834647068,0.0,0.5562126295800356,0.0,2.8041278514294943,4.782003395779324,1.8173785612340494,3.7170237125562626
Model_82,81.69339778775642,31.046290168581056,-0.4388605525579067,8.047834590481344,0.0,0.0,0.0,0.0,-189.7134913027661,0.0,-105.06307596361532,0.0,325.07534259408817,320.4808730132573,319.5016293458246,312.9285898954669,817.9061385462769,987.7098766392012,415.8232367081247,468.6917575856556,95981.32971167825,93236.17652901099,95966.71900371507,93214.72661972108,0.009928994880310127,0.0075994204281452146,0.009622146111516718,0.007310616300464864,0.009673337512744306,0.009999997999999998,0.009645541691519948,0.009999998497528102,-0.001172670909752867,0.0,-0.0012974989905023423,0.0,-0.0035135369313358104,0.0,-0.0013069285081731543,0.0,61.67213481376191,45.21571980906117,73.15442282829915,53.87457207118086,-0.003631661527863027,0.0,-0.001720132791277661,0.0,174.9860141318042,0.0,34.155000193668236,0.0,459.43618049223807,0.0,0.0,0.0,569.0133472201583,593.8959924802616,0.0,0.0,569.0133473590696,593.8960082116241,0.0,0.0,287.2731409917622,296.44764592936025,283.80054937489905,291.7127477632388,301.93806131158135,307.14761108419214,293.8204570860927,307.14761965909935,296.9256114941043,307.14761108419214,289.1949268292683,307.14761965909935,308.4321116863188,307.14761108419214,290.33520811662083,307.14761965909935,298.50495154256174,307.14761108419214,283.49807106121796,307.14761965909935,290.57871838313685,307.14761108419214,286.0763508221612,307.14761965909935,0.5862660543643999,0.0,0.40069127047972863,0.0,2.6985929226942336,4.774325863762698,1.8000356044160877,3.712671513286765
